"nick_name","ip_address","study_starttime","prolific_id","age","gender","academic_study","computer_mouse","recruitment","participant_id","plot_id","beta","points_truncated","scale","start_time","end_time","x","ynls","ydrawn","yloess","residual_nls_drawn"
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,10,10.434156614728,10.4342,11.0839441642627,4.33852719510242e-05
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,10.25,11.0641685947976,11.1733575289147,11.4813970347179,0.109188934117055
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,10.5,11.732220553534,11.8154462714368,11.9470960941337,0.0832257179028115
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,10.75,12.4406093361129,12.4944333188961,12.479126510201,0.0538239827832587
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,11,13.191770470694,13.398297169921,13.0755734506106,0.206526699227036
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,11.25,13.9882865420681,14.1682444091023,13.7345220830532,0.179957867034245
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,11.5,14.8328960709023,14.9824374762126,14.4494107801839,0.1495414053103
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,11.75,15.728502929113,15.623642737494,15.221437202445,-0.104860191618991
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,12,16.6781863237357,16.753877741461,16.0603254492077,0.0756914177253059
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,12.25,17.6852113836197,17.4708955546003,16.9757996198434,-0.214315829019398
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,12.5,18.7530403853443,18.2185996692808,17.9775838137235,-0.53444071606345
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,12.75,19.8853446569534,19.2655506615758,19.0131913498731,-0.619793995377599
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,13,21.0860172004351,20.6592461072709,20.0575193376587,-0.426771093164227
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,13.25,22.3591860763436,21.5434024616105,21.161367561963,-0.815783614733121
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,13.5,23.7092285965812,22.78141674339,22.3755358076691,-0.927811853191166
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,13.75,25.1407863741374,24.0905748180137,23.7508238596598,-1.05021155612362
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,14,26.6587812815282,24.7731013650502,25.2311369129767,-1.88567991647797
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,14.25,28.2684323728018,26.5652203215603,26.7642066259778,-1.70321205124152
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,14.5,29.975273827291,27.7021353972499,28.4065724785209,-2.27313843004108
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,14.75,31.7851739768059,29.2940677449233,30.2147739504639,-2.49110623188262
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,15,33.7043554816835,32.3032293599195,32.2453505216645,-1.40112612176399
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,15.25,35.7394167250629,34.1595684115824,34.5106618417082,-1.57984831348043
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,15.5,37.8973544989415,37.1460015224537,36.9669734854913,-0.751352976487745
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,15.75,40.1855880600109,39.8331924601559,39.5866838208379,-0.352395599855058
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,16,42.6119846379778,42.1222487613794,42.342191215572,-0.489735876598402
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,16.25,45.1848864840715,44.5428480905792,45.2058940375176,-0.642038393492356
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,16.5,47.9131395527351,48.4370442481863,48.1299600844362,0.523904695451236
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,16.75,50.8061239151088,51.2205299419292,51.125427085438,0.414406026820416
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,17,53.8737860088745,54.9258909025444,54.25299830537,1.05210489366986
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,17.25,57.1266728353369,58.0822649942406,57.5733770090791,0.955592158903769
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,17.5,60.575968221317,63.1601561229295,61.1472664614122,2.5841879016125
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,17.75,64.2335312705311,64.9495896916393,64.9476785985291,0.716058421108229
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,18,68.1119371366539,69.648129014138,68.9192483095577,1.53619187748414
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,18.25,72.2245202582514,72.6288687524599,73.0801132887974,0.40434849420852
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,18.5,76.5854202042275,76.8025630862709,77.4484112305479,0.217142882043333
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,18.75,81.2096302874092,80.0894920395204,82.0422798291086,-1.12013824788886
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,19,86.1130491134089,85.8832719456476,86.863250459759,-0.229777167761242
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,19.25,91.3125352419941,88.3164896456017,91.8980232901602,-2.99604559639246
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,19.5,96.8259651488998,90.8186444999193,97.142489203184,-6.00732064898041
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,19.75,102.67229468736,94.7054214524846,102.592539081702,-7.96687323487517
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","332ab8e9de7f3854f6fd20ef41139159","beta0.23","15","log",1646335361.85648,1646335366.40235,20,108.871624260673,123.492448754256,108.244063808587,14.6208244935827
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,10,2.7185993935566,2.7186,2.7526001233941,6.06443403938783e-07
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,10.25,2.78742920545688,2.84414638404169,2.83404946993592,0.0567171785848068
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,10.5,2.85800165844561,2.90980875335338,2.91678056953002,0.0518070949077676
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,10.75,2.93036087291015,2.97547112266507,3.00075186572457,0.0451102497549205
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,11,3.00455208628289,3.00830230732091,3.08592180206771,0.00375022103802403
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,11.25,3.08062168132275,3.27095178456767,3.17224882210761,0.190330103244923
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,11.5,3.15861721511267,3.33661415387937,3.2596534255178,0.177996938766697
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,11.75,3.23858744879127,3.40227652319105,3.34820663057237,0.163689074399788
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,12,3.32058237803728,3.4351077078469,3.43809265872022,0.11452532980962
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,12.25,3.40465326432579,3.53360126181444,3.5294957314103,0.128947997488645
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,12.5,3.49085266697579,3.63209481578197,3.62260007009152,0.141242148806176
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,12.75,3.57923447600917,3.7305883697495,3.71699846137608,0.151353893740339
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,13,3.66985394584155,3.7962507390612,3.81237566661578,0.126396793219648
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,13.25,3.76276772982623,3.89474429302873,3.90905386936893,0.131976563202505
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,13.5,3.8580339156726,3.96040666234042,4.00735525319387,0.102372746667819
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,13.75,3.95571206176137,4.05890021630796,4.10760200164892,0.103188154546581
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,14,4.05586323437917,4.19022495493134,4.21457210064238,0.134361720552163
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,14.25,4.15855004589589,4.32154969355472,4.32921084094758,0.162999647658826
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,14.5,4.26383669390859,4.38721206286641,4.44609136342035,0.123375368957813
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,14.75,4.37178900137649,4.55136798614563,4.55978680891653,0.179578984769138
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,15,4.48247445777205,4.68269272476901,4.66487031829197,0.200218266996965
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,15.25,4.59596226127393,4.81401746339239,4.76235215420304,0.218055202118463
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,15.5,4.71232336202826,4.94534220201577,4.85719462693473,0.233018839987513
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,15.75,4.83163050650511,4.97817338667162,4.94989894878584,0.146542880166508
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,16,4.95395828297804,5.07666694063915,5.04096633205514,0.122708657661113
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,16.25,5.07938316815509,5.24082286391838,5.13089798904141,0.161439695763286
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,16.5,5.2079835749904,5.33931641788591,5.21574726075819,0.131332842895513
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,16.75,5.33983990170627,5.20799167926253,5.29446639111021,-0.131848222443739
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,17,5.47503458205646,5.24082286391838,5.37190494673305,-0.234211718138077
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,17.25,5.61365213686195,5.37214760254176,5.4529124942623,-0.241504534320189
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,17.5,5.75577922685161,5.47064115650929,5.54233860033353,-0.285138070342313
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,17.75,5.90150470684058,5.60196589513267,5.63761930631045,-0.299538811707909
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,18,6.05091968128045,5.66762826444436,5.73370814882648,-0.383291416836084
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,18.25,6.20411756121575,5.79895300306774,5.83173093742176,-0.405164558148009
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,18.5,6.36119412268261,5.86461537237943,5.93281348163644,-0.496578750303171
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,18.75,6.52224756658581,5.99594011100281,6.03808159101066,-0.526307455582995
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,19,6.68737858009196,6.12726484962619,6.14769274032231,-0.560113730465766
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,19.25,6.8566903995769,6.25858958824958,6.2609016626358,-0.598100811327329
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,19.5,7.03028887516692,6.35708314221711,6.37748005492109,-0.673205732949816
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,19.75,7.20828253691396,6.48840788084049,6.49719961414813,-0.719874656073473
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","a922546e5634899a1313c1770e77056e","beta0.1","15","linear",1646335366.45142,1646335374.23304,20,7.39078266264629,6.75105735808725,6.61983203728687,-0.639725304559041
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","c1403ee8cfabf1d37935164b6a72bb73","beta0.23","15","linear",1646335374.27984,1646335381.22799,10,10.434156614728,10.4342,11.6770802531343,4.33852719510242e-05
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","c1403ee8cfabf1d37935164b6a72bb73","beta0.23","15","linear",1646335374.27984,1646335381.22799,10.25,11.0641685947976,12.186185492993,12.1188353271632,1.12201689819537
"226c25034a5d24e860c59ce331cba504","",1646335187.28872,"trail","26-30","Female","Graduate Degree",,"I am the researcher","d4bf26a0ec10f1a69c55338a25df4557","c1403ee8cfabf1d37935164b6a72bb73","beta0.23","15","linear",1646335374.27984,1646335381.22799,10.5,11.732220553534,12.6855952597087,12.6302214879943,0.953374706174678
